KO_ID,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
GO:0032647,regulation of interferon-alpha production,0.353139141,0.944424547,0.546774194,0.707750058,1,7月21日,19.19%,DHX9;HSPD1;IRF3;DHX36;SETD2;RIGI;ZC3HAV1
GO:0032607,interferon-alpha production,0.353139141,0.944424547,0.546774194,0.707750058,1,7月21日,19.19%,DHX9;HSPD1;IRF3;DHX36;SETD2;RIGI;ZC3HAV1
GO:1901031,regulation of response to reactive oxygen species,0.340403307,0.944361606,0.533551555,0.707634902,1,7月26日,10.02%,RIPK1;FOXP1;PDE8A;MET;SESN2;SESN2-2;PYCR1
GO:1990381,ubiquitin-specific protease binding,0.351452986,0.944195245,0.566978193,0.707794788,1,5月24日,10.74%,CLTC;SELENOS;CHMP3;DERL3-2;DERL3
GO:0006895,Golgi to endosome transport,0.357539812,0.944153566,0.559157212,0.707636092,1,7月20日,18.54%,KLHL20;WIPI1;DOP1B;EPS15;DOP1A;RAB14;MON2
GO:0071622,regulation of granulocyte chemotaxis,-0.302026239,-0.944059614,0.546268657,0.652146607,1,7/35,11.52%,CSF1;BST1;RIPOR2;MPP1;TRPV4;RARRES2;CCR7
GO:0048011,neurotrophin TRK receptor signaling pathway,0.323935272,0.944048862,0.55954323,0.707604654,1,3月28日,4.18%,SPRY2;DDIT4;CASP3
GO:0071025,RNA surveillance,0.355219998,0.943507727,0.558776167,0.708576801,1,6月19日,19.34%,EXOSC6;EXOSC8;EXOSC5;DXO;EXOSC2;EXOSC9
GO:0019395,fatty acid oxidation,-0.254288623,-0.943053515,0.547826087,0.654112269,1,21/90,12.41%,CPT1C;IRS1;IRS2;ADH5;CPT1A;PEX13;ECHDC2;PRKAG2;MAPK14;ETFBKMT;PEX2;FABP3;TYSND1;ECH1-2;ECH1;CROT;BDH2;ACAD10;EHHADH;CPT2;SLC25A17
GO:0034440,lipid oxidation,-0.253376712,-0.942379548,0.554597701,0.655388959,1,21/91,12.41%,CPT1C;IRS1;IRS2;ADH5;CPT1A;PEX13;ECHDC2;PRKAG2;MAPK14;ETFBKMT;PEX2;FABP3;TYSND1;ECH1-2;ECH1;CROT;BDH2;ACAD10;EHHADH;CPT2;SLC25A17
GO:0008076,voltage-gated potassium channel complex,-0.289247402,-0.942341251,0.515759312,0.655145073,1,10/48,11.64%,CTTN-2;CTTN;KCNH2;KCNJ2;KCNJ14;KCNE5;KCNE3;AMIGO1;KCND1;KCND1-2
GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,0.268146942,0.942335217,0.557863501,0.71098968,1,32/87,27.52%,PLAUR;CDKN2D;RRM2B;TAF9B;URI1;NONO;USP47;SELENOS;NOC2L;BCL2L12;ATAD5;HERPUD1;SNAI2;BCL2L1;MDM2;HELLS;HSPB1;MIF-2;MIF;TRAP1;PPIF;TXNDC12;BID;OPA1;FIGNL1;MARCHF7;PTGS2;DDIAS;KDM1A;NDUFS3;NDUFS3-2;PARK7
GO:0019058,viral life cycle,0.233928128,0.942294777,0.623655914,0.710819827,1,83/281,22.59%,TOP2A;NRP1;NUP153;WWP1;PKN2;NUP160;HSP90AB1;AXL;EIF2AK2;LOC124900986;POM121C;DEK;KPNA2;NUP107;STAU1;NDC1;EZH2;CNOT7;SEC13;TNIP1;NUP188;HTATSF1;NUP93;KPNA1;MVB12A;EPS15;FAM111A;PPIH;TARBP2;NUCKS1;CHMP3;VPS4B;POM121;HYAL2;RANBP2;RAB1A;AAAS-2;PHB1;ARL8B;PIKFYVE;NUP62;TOP2B;RBBP4;SMARCB1-2;SMARCB1;NUP50;VAPA;NUP205;CTBP2;ITGAV;XYLB;MID2;VTA1;BANF1;DYNC1LI2;SRPK1;ZNF773;IFI16;NUP58;LGALS1;NUP54;NUP88;RAB5A;NEDD4;HNRNPK;RBBP7;ZNF639;VPS28-2;ZC3HAV1;DYNC1I1;HACD3;DAXX-3;NUP133;CHMP4C;KPNB1;CHMP4A;CHMP4A-2;HYAL3;TRIM28;APOBEC3B;SEH1L;PPIB;TRIML2
GO:0002790,peptide secretion,-0.234415217,-0.942131854,0.527777778,0.655269903,1,38/171,14.92%,SLC2A1;IRS1;IRS2;UBE2Q1;CAMK2N1;EFNA5;RFX3;SNX19;LRP5;ITPR1;CACNA1A;ANO1;IL6;KALRN;CPT1A;PFKFB2;SRI;LTBP4;SIRT3;NPFF;HFE;AACS;STXBP4;SLC8B1;CCN3;TRPV4;CACNA1C;FKBP1B;UCP2;C2CD2L;PRKCA;JAGN1;BRSK2;PRKCE;TM7SF3;DPP4;CAMK2G;MIDN
GO:0097345,mitochondrial outer membrane permeabilization,0.309826485,0.941841453,0.538221529,0.711605742,1,15/45,18.52%,SIVA1;SLC25A5;BMF;YWHAQ;RHOT1;BBC3;EYA2;BLOC1S2;GSK3A;TFDP2;YWHAZ;TFDP1;MAPK8;E2F1;SFN
GO:0015079,potassium ion transmembrane transporter activity,-0.252025214,-0.941414738,0.530973451,0.65654888,1,22/94,13.59%,KCNE4;SLC12A8;SLC12A7;KCNJ12;KCNH2;ATP1B3;KCNJ2;KCNJ14;GRIK4;SLC12A7-2;KCNE5;GRIK2;TMEM38A;KCNE3;SLC12A4;KCND1;KCND1-2;KCNU1;KCNH3;ATP1A1;GRIK5;KCND3
GO:0030072,peptide hormone secretion,-0.235035989,-0.94114019,0.528169014,0.6568517,1,38/170,14.92%,SLC2A1;IRS1;IRS2;UBE2Q1;CAMK2N1;EFNA5;RFX3;SNX19;LRP5;ITPR1;CACNA1A;ANO1;IL6;KALRN;CPT1A;PFKFB2;SRI;LTBP4;SIRT3;NPFF;HFE;AACS;STXBP4;SLC8B1;CCN3;TRPV4;CACNA1C;FKBP1B;UCP2;C2CD2L;PRKCA;JAGN1;BRSK2;PRKCE;TM7SF3;DPP4;CAMK2G;MIDN
GO:0001825,blastocyst formation,0.297307946,0.941057151,0.575806452,0.713126184,1,19/47,26.03%,CUL3;PBRM1;GABPA;CNOT2;CNOT3-4;ADA;SP3;CNOT1;PTPN18;ACTL6A;RRP7A;TET1;CTR9;SF3B1;LATS1;WDR74;MFN2;FURIN;CNOT3-10
GO:0050890,cognition,-0.229912198,-0.94087454,0.608391608,0.657120649,1,22/217,7.74%,HRH1;LDLR;SHANK2;HOXA1;SRF;DRD1;NTAN1;NETO1;SYT11;NDRG4;AMFR;BDNF;KALRN;SGK1;MGAT3;PLK2;FAM107A;MUSK;NCSTN;OXTR;ADCY3;NF1
GO:0031646,positive regulation of nervous system process,0.333673622,0.940777183,0.554276316,0.71349286,1,7月27日,17.74%,ITGA2;TENM4;DICER1;RIMS1;UNC13B;TPPP;SLC25A12
GO:0003341,cilium movement,0.262502774,0.940542184,0.564254062,0.713767696,1,11/103,10.96%,UBE2B;NEK10;ATP2B4;CFAP298;MNS1;NPHP3;BBS4;MKKS;SLIRP;KIF27;SLC9B2
GO:0060113,inner ear receptor cell differentiation,-0.283323905,-0.940450293,0.498591549,0.657751526,1,10/43,12.76%,FZD2;JAG1;SDC4;RIPOR2;DLL1;DLL1-2;SCRIB-2;PDZD7;PJVK;NHERF1
GO:0005847,mRNA cleavage and polyadenylation specificity factor complex,0.395017261,0.940305866,0.552238806,0.714033772,1,6月15日,18.05%,NUDT21;CPSF3;CPSF2;CSTF2;CPSF6;FIP1L1
GO:0006906,vesicle fusion,0.257280662,0.940153743,0.5625,0.714119603,1,25/115,17.42%,SPHK1;VTI1B;SYT1;SPG11;VPS8;ANXA1;TAP2-8;TAP2-2;TAP2-4;TAPBP-2;TSNARE1;GNAI3;SYT7;VPS11;VPS11-2;CHMP3;USO1;ARL8B;PIKFYVE;SAMD9;STX1A;TAP2-5;SOX30;TAP2-7;STX5
GO:0062149,detection of stimulus involved in sensory perception of pain,0.370394153,0.940139215,0.532773109,0.713892781,1,1月16日,0.29%,ITGA2
GO:0048538,thymus development,-0.316983022,-0.940012371,0.513661202,0.658421361,1,9月28日,15.99%,CITED2;SRF;FOXE1;EPHB3;CRKL;ASXL1;CTC1;BCL2L11;RAF1
GO:0060074,synapse maturation,0.358060866,0.939925237,0.54796748,0.714115762,1,6月19日,15.37%,CDC20;YWHAZ;SHANK1;CAMK2B;NFATC4-2;NFATC4
GO:0043204,perikaryon,-0.25131118,-0.939822738,0.550847458,0.658513034,1,26/103,18.90%,SYNPO;SYT11;RUFY3;ITGA8;SEMA4F;NPFF;CRYAB;RTN4RL2;AMIGO1;CACNA1C;CNGA3;GRIK5;TIAM2;GJC2;PAM;SLC2A3;APP;RTN4R;CPLX1;ZPR1;C9orf72;EPHA4;SMN1-4;NSMF;CPNE5;PDE11A
GO:0008356,asymmetric cell division,0.358604,0.939508568,0.544444444,0.71477918,1,4月19日,16.62%,ASPM;ETV5;ACTR2;DOCK7
GO:0031256,leading edge membrane,0.255089433,0.939499252,0.558208955,0.714541519,1,28/130,17.47%,WLS;SPRY2;PTPRK;NME1;ATP2B1;PLEK2;PSD3;MTMR6;ITGB1;PTPRK-2;VEZT;SH3YL1;APC;ATP6AP2;PDXP;ADAM17;CLASP2;PSD2;PSD;EPB41L5;RHOA;ITGAV;ARHGAP45;RIGI;EPS8L2;ROBO2;KCNC1;CFL1
GO:0060218,hematopoietic stem cell differentiation,-0.268655154,-0.939497235,0.524725275,0.658898674,1,10/68,2.87%,METTL3;NFE2L2;SRF;PSMB8-3;PSMB8-5;PSMB8-8;PSMB8-2;PSMB8-6;PSMB8;PSMB8-7
GO:0045616,regulation of keratinocyte differentiation,0.317053006,0.939293342,0.546341463,0.714755481,1,8/34,16.77%,ERRFI1;CD109;MECOM;ETV4;MACROH2A1;RUNX1;CYP27B1;CBFB
GO:1990090,cellular response to nerve growth factor stimulus,0.310469136,0.939159846,0.557189542,0.714809662,1,16/40,26.44%,ID1;HSPA5;CIB1;KIF1B;CRK-2;CSTF2;DYNC1LI2;ACAP2;E2F1;UBE3A;RPL8;EEF2;EIF4A3;PDPK1;RAP1A;KIDINS220
GO:0035313,"wound healing, spreading of epidermal cells",-0.369292228,-0.938870495,0.506738544,0.659966663,1,4月15日,5.07%,AJUBA;COL5A1;ACVRL1;MTOR
GO:0010171,body morphogenesis,-0.302544731,-0.938472688,0.527777778,0.660519619,1,7/39,8.30%,CRISPLD2;SCHIP1;ARID5B;DAG1;PLEKHA1;SSBP3;SKI
GO:1901381,positive regulation of potassium ion transmembrane transport,0.314547143,0.938389152,0.5472,0.716312721,1,2/37,0.52%,KCNMB3;GABBR2
GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,0.341033961,0.93818609,0.565977742,0.716516621,1,3月23日,5.50%,MPC2;GPR68;OXCT1
GO:1903828,negative regulation of cellular protein localization,0.262266451,0.938174423,0.576744186,0.716284011,1,29/98,19.00%,MDFIC;LMAN1;CDT1;CLTC;RAB23;ABI3;ITGB1BP1;SP100;PICALM;MACROH2A1;UFM1;BARD1;DERL3-2;DERL3;SIN3A;NSFL1C;TAX1BP3;BCL2L1;HECTD1;DCLK1;ERLEC1;GOPC;SAPCD2;NUMB;LZTFL1;YOD1;LYPLA1;TTBK2;GPM6B
GO:0098948,intrinsic component of postsynaptic specialization membrane,0.298940962,0.938137802,0.578616352,0.716103389,1,8/47,8.36%,SLITRK1;LRFN1;LRFN1-2;DCC;CDH2;SLC30A1;CHRNB1;LRRC4
GO:0042744,hydrogen peroxide catabolic process,0.38630491,0.937991228,0.571183533,0.716173706,1,1月15日,0.63%,PRDX6
GO:0060135,maternal process involved in female pregnancy,-0.278485248,-0.937906303,0.501474926,0.661422141,1,18/52,18.49%,APOL2;CITED2;AKR1B1;CTSB-2;LIF;NPFF;CTSB;JUNB;RGS2;VDR;UBE2A-2;PAM;UBE2A;PRDX3;MEN1;LGALS9;STC2;KPNA6
GO:0007043,cell-cell junction assembly,0.259559302,0.937787591,0.605067064,0.716381622,1,24/113,15.81%,SMAD7;CLDN1;ECT2;PKN2;GJC1;CLDN5;EPB41L3;MECOM;CDH2;APC;AFDN;MTDH;CLDN4;MPP7;RUNX1;TJP1;CDH24;JUP;SNAI2;TBCD;PRKACA;RHOA;MICALL2;OCLN
GO:0042795,snRNA transcription by RNA polymerase II,0.284686858,0.937577454,0.558558559,0.716576284,1,27/65,30.98%,MEPCE;ICE1;SNAPC2;INTS2;INTS11;POLR2G;INTS13;INTS4;INTS12;TAF8;POLR2J;PHAX;GTF2A1;GTF2B;GTF2F1;POU2F1;POLR2A-2;POLR2A;TBP;INTS7;LARP7;CCNT2;NCBP1;GTF2E1;SP1;RPRD1A;CCNT1
GO:0009620,response to fungus,-0.348387381,-0.937262263,0.496296296,0.662575259,1,7月19日,14.14%,PTX3;CRK;TSLP;RARRES2;NPY;JAGN1;CARD9
GO:0098573,intrinsic component of mitochondrial membrane,0.270677244,0.937107353,0.563444109,0.717396986,1,31/91,25.56%,MPC2;PPOX;MPC1;SFXN3;MTX1;COX11;OXA1L;RHOT1;MCUR1;CCDC51;BAK1;TIMM17A;APOO;IMMT;MTX3;TMEM70;TIMM17B-2;TIMM17B;FUNDC2;TOMM20;SPIRE1;BNIP3;BID;TIMM23B;GHITM;MFN2;COQ2;ARMCX3;MFN1;FIS1;SCO1
GO:0046838,phosphorylated carbohydrate dephosphorylation,0.36551249,0.937058314,0.534920635,0.717247389,1,6月18日,17.99%,SYNJ2;INPP5A;IMPA1;MTMR7;BPNT2;INPP4B
GO:0048038,quinone binding,-0.333421677,-0.936685267,0.538659794,0.663566869,1,1月21日,0.22%,SQOR
GO:0030641,regulation of cellular pH,0.280273615,0.936011947,0.579109063,0.719338679,1,20/66,26.62%,CLN6;SLC9A3;ATP6V0B;DMXL1;ATP5F1B;ATP6AP2;TMEM199;ATP6V1B1;TMEM106B;SLC9A7;SLC4A7;CLIC4;UBE3A;CLN5;RAB38-2;SLC9A1;SLC4A4;CCDC115;CLCN3;DMXL2
GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,0.345821067,0.935989613,0.556082148,0.719127969,1,7月21日,17.98%,PLK1;NR2F2;APC;IPO5;IPO7;HEXIM1;CEBPA
GO:0004714,transmembrane receptor protein tyrosine kinase activity,0.256237733,0.935485679,0.593659942,0.720029308,1,19/115,10.53%,PBK;NRP1;BAZ1B;AXL;EIF2AK2;DYRK4;ABL2;FGFR3;JAK2;DDR2;MET;MELK;EGFR;DYRK2;KDR;MAP2K5;TTK;EPHB1;ARL6
GO:0032925,regulation of activin receptor signaling pathway,0.369817848,0.935313467,0.582236842,0.720154238,1,1月16日,0.12%,SMAD7
GO:0009065,glutamine family amino acid catabolic process,0.329076676,0.935089137,0.558252427,0.720404894,1,6月28日,20.94%,GOT1;ATP2B4;PPAT;DDAH2;GLUD1;ARHGAP11B-3
GO:0070820,tertiary granule,-0.236359591,-0.934842427,0.555194805,0.667432506,1,28/106,16.62%,HGSNAT;SPTAN1;STOM;PTPRB;CNN2;PTX3;QSOX1;VAMP8;TMEM63A;CD47;UBR4;TMT1A;STBD1;PGM1;ALDOC;CD55;CYSTM1;OLR1;CYFIP1-2;SLC11A1;GAA-2;GAA;PTAFR;SLC2A3;CTSH;CYFIP1-3;PRCP;FOLR3
GO:0030544,Hsp70 protein binding,0.30977999,0.934809856,0.573795181,0.720801394,1,7/40,12.51%,FICD;SACS;DNAJC10;STIP1;DNAJC8-2;CDK1;NUP62
GO:0015078,proton transmembrane transporter activity,0.256000728,0.934715075,0.602601156,0.720750877,1,33/114,19.67%,SLC9A3;SLC15A2;ATP6V0B;SLC25A5;UQCRH;ATP5F1B;ATP5MC1;ATP2C1;ATP6V1G2-4;ATP6V1G2-3;ATP6V1G2-5;ATP6V1G2-6;ATP6V1G2-7;ATP6V1G2;SLC9B2;SLC15A4;ATP6V0A1;SLC2A13;CYC1;ATP6V1B1;ATP5PD;SLC9A7;ATP5F1D;COX8A;COX6A1;SLC17A5;NNT;COX7A2;COX7A2L;COX5A;SLC2A9;DMAC2L;UQCRFS1
GO:0071333,cellular response to glucose stimulus,-0.244877682,-0.934556261,0.562691131,0.667749047,1,20/104,13.51%,GCLM;ICAM1;IGF1R;IRS2;CAMK2N1;EFNA5;SRF;LRP5;ANO1;STAR;SRI;AACS;STXBP4;FKBP1B;UCP2;C2CD2L;JAGN1;GRIK5;BRSK2;PRKCE
GO:0042908,xenobiotic transport,-0.315836609,-0.934232066,0.534526854,0.668114372,1,3月27日,2.37%,ABCC1;ABCC3;ABCC1-2
GO:0042554,superoxide anion generation,0.383808908,0.934181148,0.542087542,0.721679392,1,7月15日,37.20%,F2RL1;GNAI3;AATF-2;NOX4;SOD1;NCF2;CD177
GO:0061003,positive regulation of dendritic spine morphogenesis,0.37535832,0.933533684,0.537671233,0.722878415,1,8月17日,23.52%,CAPRIN2;ACTR2;DHX36;ITPKA;CAMK2B;DBNL;OPA1;LRP8
GO:0071604,transforming growth factor beta production,0.317882425,0.933496977,0.542345277,0.722716296,1,7/33,15.11%,FN1;HSP90AB1;ATP6AP2;ITGB8;LTBP1;LAPTM4B;ITGAV
GO:1901739,regulation of myoblast fusion,-0.357674119,-0.932902945,0.518703242,0.670849364,1,4月16日,6.47%,EHD1;RIPOR2;EHD2;MAPK14
GO:0006577,amino-acid betaine metabolic process,-0.361344918,-0.932279819,0.520725389,0.67188865,1,5月15日,12.94%,CPT1C;CPT1A;CROT;CPT2;ALDH7A1
GO:0070268,cornification,0.312412387,0.932200238,0.564724919,0.725446705,1,7/36,12.65%,KRT18;KRT19;KRT15;DSC3;JUP;DSP;CAPNS1
GO:0045211,postsynaptic membrane,-0.231438045,-0.931603447,0.605351171,0.67304491,1,37/180,14.91%,FARP1;LRFN3;ANK1;SLC6A6;FLRT3;NETO1;DTNBP1;DAG1;KCTD16;CLSTN1;CACNG4;SEMA4F;SEMA4C;GABBR1;MUSK;GRIK4;CHRNA5;DNM3;LRRTM2;GRIK2;CHRNB1-2;CRKL;TENM2;NRP2;KCND1;KCND1-2;CACNA1C;EFNB3;GRIN2C;GRIK5;MX2;KCND3;MX1;PLPPR4;CLSTN3;GABBR1-5;ABHD6
GO:0060338,regulation of type I interferon-mediated signaling pathway,-0.300318756,-0.931474664,0.497326203,0.672986839,1,12/35,15.42%,STAT2;METTL3;ADAR;IFNAR2;IRF7-2;USP18;MAVS;RNASEL;YTHDF2;SAMHD1;TRIM34;TBK1
GO:0045109,intermediate filament organization,0.370982483,0.93131811,0.540983607,0.727217773,1,9月15日,36.50%,VIM;DSP;DNAJB6;KLHL24;DES;PKP1;NEFM;NEFH;MTM1
GO:0071331,cellular response to hexose stimulus,-0.243147984,-0.931290004,0.552147239,0.672707679,1,20/105,13.51%,GCLM;ICAM1;IGF1R;IRS2;CAMK2N1;EFNA5;SRF;LRP5;ANO1;STAR;SRI;AACS;STXBP4;FKBP1B;UCP2;C2CD2L;JAGN1;GRIK5;BRSK2;PRKCE
GO:0071326,cellular response to monosaccharide stimulus,-0.243147984,-0.931290004,0.552147239,0.672707679,1,20/105,13.51%,GCLM;ICAM1;IGF1R;IRS2;CAMK2N1;EFNA5;SRF;LRP5;ANO1;STAR;SRI;AACS;STXBP4;FKBP1B;UCP2;C2CD2L;JAGN1;GRIK5;BRSK2;PRKCE
GO:0032587,ruffle membrane,0.273028597,0.931212511,0.596006144,0.727187546,1,19/77,17.47%,SPRY2;NME1;PSD3;MTMR6;ITGB1;SH3YL1;APC;PDXP;ADAM17;CLASP2;PSD2;PSD;EPB41L5;RHOA;ITGAV;ARHGAP45;RIGI;EPS8L2;CFL1
GO:0042026,protein refolding,0.357807294,0.930729116,0.564102564,0.728021525,1,4月20日,9.43%,HSPA5;HSPD1;HSPA14;HSPA13
GO:0046915,transition metal ion transmembrane transporter activity,-0.312078557,-0.930608245,0.541786744,0.673897986,1,1月27日,0.14%,SLC39A1
GO:2000047,regulation of cell-cell adhesion mediated by cadherin,-0.334884569,-0.930513167,0.5275,0.673769553,1,1月20日,0.46%,RGCC
GO:0030049,muscle filament sliding,-0.34248846,-0.930421462,0.513647643,0.673283268,1,2月17日,2.96%,TPM1;MYL3
GO:0033275,actin-myosin filament sliding,-0.34248846,-0.930421462,0.513647643,0.673283268,1,2月17日,2.96%,TPM1;MYL3
GO:0042596,fear response,0.343023233,0.929694579,0.593548387,0.73014339,1,9月23日,31.72%,EIF4E;RAG1;EIF4G1;VDAC1;DEAF1;DBH;NPAS2;PENK;MDK
GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",0.296086665,0.929226782,0.578313253,0.730430297,1,9/45,13.86%,SMAD7;FOXP1;RELB;TNFSF18;ANXA1;TNFSF4;PRKCZ;SOCS5;RIPK2
GO:0002287,alpha-beta T cell activation involved in immune response,0.296086665,0.929226782,0.578313253,0.730430297,1,9/45,13.86%,SMAD7;FOXP1;RELB;TNFSF18;ANXA1;TNFSF4;PRKCZ;SOCS5;RIPK2
GO:0002293,alpha-beta T cell differentiation involved in immune response,0.296086665,0.929226782,0.578313253,0.730430297,1,9/45,13.86%,SMAD7;FOXP1;RELB;TNFSF18;ANXA1;TNFSF4;PRKCZ;SOCS5;RIPK2
GO:0070296,sarcoplasmic reticulum calcium ion transport,0.33540116,0.929153433,0.561889251,0.730338181,1,5月23日,10.42%,GSTO1;ZMPSTE24;ASPH;CALM1;CHD7
GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process,0.302722451,0.929065189,0.561728395,0.730272459,1,15/47,18.52%,SIVA1;SLC25A5;BMF;YWHAQ;RHOT1;BBC3;EYA2;BLOC1S2;GSK3A;TFDP2;YWHAZ;TFDP1;MAPK8;E2F1;SFN
GO:0022836,gated channel activity,-0.224653916,-0.928979408,0.587360595,0.676224003,1,46/215,14.95%,KCNE4;SHROOM2;P2RX4;P2RX7;ITPR1;CACNA1A;CLCN4;CLCN6;ANO1;TMEM63A;SCN4B;KCNJ12;CACNA2D3;KCNH2;CACNG4;PACC1;CACHD1;KCNJ2;KCNJ14;CLCA2;GRIK4;KCNE5;CHRNA5;TSPOAP1;CACNB2;TMEM63B;GRIK2;CHRNB1-2;KCNE3;ANXA6;ASIC3;TRPV4;CATSPER2;KCND1;KCND1-2;CACNA1C;GRIN2C;KCNU1;KCNH3;CNGA3;GRIK5;KCND3;TMC7;SCN7A;TMEM109;TMC1
GO:0070316,regulation of G0 to G1 transition,-0.29237956,-0.928649178,0.527624309,0.676615861,1,1/39,0.06%,CCN2
GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,0.316917032,0.92855878,0.571661238,0.731160757,1,11月29日,19.18%,RRM2B;UBB;TAF9B;BCL2L12;ATAD5;MSX1;MDM2;RPS7;HNRNPK;MIF-2;MIF
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,-0.259468319,-0.927575661,0.545994065,0.67866594,1,9/76,6.46%,PYCARD;BEX3;F3;SMAD3;STAT1;RPS27L;CASP8;BCL2L13;PPARG
GO:0010939,regulation of necrotic cell death,0.309005456,0.92723973,0.572107765,0.733890395,1,4/39,4.03%,RIPK1;BIRC2;NUPR1;SDCBP
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,0.253433929,0.927120291,0.617142857,0.733904322,1,21/123,13.37%,AKAP12;ABCA1;ADGRL4;ADM2;ATP2B4;PTGER1;S1PR5;EDNRA;GPR3;MCHR1;CENPS-CORT;PTH1R;GNA15;GNAI3;ADGRG2;GSK3A;PRKACB;ADRA1D;PTGIR;ADGRL3;PRMT5
GO:0019674,NAD metabolic process,-0.290384993,-0.926985077,0.520891365,0.679648461,1,7/41,6.99%,NQO1;QPRT;HK1;SLC25A12-2;FOXK1;BST1;ALDOC
GO:0021602,cranial nerve morphogenesis,0.355867582,0.92682225,0.58135861,0.734307078,1,5月18日,15.33%,SEMA3A;PLXNA4;EPHB1;EPHB2;HOXB2
GO:0031076,embryonic camera-type eye development,-0.327375946,-0.926705949,0.542328042,0.679927858,1,4月23日,4.38%,CITED2;CDK20;FOXF2;RDH10
GO:0030073,insulin secretion,-0.236742955,-0.926611181,0.602836879,0.679801069,1,33/149,14.92%,SLC2A1;IRS1;IRS2;CAMK2N1;EFNA5;RFX3;SNX19;LRP5;ITPR1;CACNA1A;ANO1;IL6;CPT1A;PFKFB2;SRI;SIRT3;NPFF;AACS;STXBP4;SLC8B1;CCN3;CACNA1C;FKBP1B;UCP2;C2CD2L;PRKCA;JAGN1;BRSK2;PRKCE;TM7SF3;DPP4;CAMK2G;MIDN
GO:0033233,regulation of protein sumoylation,0.346571339,0.92657688,0.548922056,0.734571003,1,7月20日,20.69%,UBA2-2;SAE1;ZMIZ1;GNL3;PIAS3;PIAS1;UBE2I
GO:0046427,positive regulation of receptor signaling pathway via JAK-STAT,-0.325404353,-0.926549648,0.51193634,0.679614308,1,5月21日,9.43%,IL6R;AKR1B1;IL6;SOCS1;IL10RB
GO:0007254,JNK cascade,-0.242344212,-0.926494009,0.586666667,0.679385687,1,31/134,16.57%,CCN2;SH3RF3;IGF1R;RAPGEF1;TRAF5;TPD52L1;ADORA2B;LTBR;MFHAS1;TAB1;CDC42EP5-2;CDC42EP5-4;CDC42EP5-3;CDC42EP5;MAP4K3;CRKL;ARHGEF6;TRPV4;TRIB1;TAOK2;SH2D3A;FGF14;ROR2;CARD9;MFHAS1-2;PER1;HIPK2;AMBP;MEN1;RASSF2;RASGRP1
GO:0045023,G0 to G1 transition,-0.290153162,-0.926343679,0.527777778,0.67937525,1,1/40,0.06%,CCN2
GO:0008168,methyltransferase activity,-0.225070524,-0.926204545,0.563380282,0.679339618,1,27/224,10.42%,NNMT;METTL25B;INMT;FAM86B1;METTL3;DNMT3A;MGMT;KMT2D;BCDIN3D;CSKMT;LRRC51;TMT1A;TRMU;COMTD1;ETFBKMT;PHF8;NDUFAF7;PRDM5;PRMT2;EHMT1;SMYD2;TRDMT1;WDR4;BHMT2;PRDM11;KDM2A;CMTR1
GO:0001516,prostaglandin biosynthetic process,-0.312244258,-0.92615086,0.537433155,0.678764895,1,3月25日,1.50%,PTGES;AKR1C3;PTGS1
GO:0046457,prostanoid biosynthetic process,-0.312244258,-0.92615086,0.537433155,0.678764895,1,3月25日,1.50%,PTGES;AKR1C3;PTGS1
GO:0030888,regulation of B cell proliferation,0.304391576,0.925997056,0.57827476,0.735599539,1,12/42,19.18%,MEF2C;CD22;CASP3;NFATC2;ATAD5;TFRC;ADA;EPHB2;PELI1;TNFSF13B;MIF-2;MIF
GO:0006661,phosphatidylinositol biosynthetic process,0.247812548,0.92580437,0.626220363,0.735768788,1,38/136,23.74%,PI4K2B;PYURF;PIGY;PLEKHA3;MTMR6;SH3YL1;PGAP1;TAF1;IP6K2;PIGW-2;PIGW;MBOAT7-4;PTPN13;SYNJ2;ITPKA;PIKFYVE;MBOAT7-6;SOCS5;SMG1;DPM2;IMPA1;PIK3CB;MTMR7;BPNT2;RUFY1;FIG4;INPP4B;RAB5A;DPM3;PIGA;PIK3C3;INPP5F;PIGB;PIK3R3;GPAA1;SACM1L;MTMR12;PIK3R4
GO:0010996,response to auditory stimulus,0.351603893,0.925614668,0.570512821,0.735918794,1,8月20日,31.72%,SLITRK6;ATP8A2;HTT;PTN;ABHD12;XPC;CXCL10;MDK
GO:1904886,beta-catenin destruction complex disassembly,0.366296212,0.925574318,0.568881686,0.735743078,1,5月15日,20.26%,FZD1;APC;PPP1CA;DVL1;CSNK1A1
GO:0018345,protein palmitoylation,-0.310144869,-0.925461861,0.534759358,0.67998252,1,6月26日,12.48%,MAP6D1;ZDHHC1;CLIP3;ZDHHC4;ZDHHC5;ZDHHC7
GO:0007608,sensory perception of smell,-0.336859883,-0.925015666,0.506234414,0.680628173,1,7月18日,18.08%,FZD2;ADCY3;PDE4A;NAV2;NCAM2;BBS1;NXNL2-2
